-9.999999991723867998e-01,-9.999999979121634297e-01,-9.899999789861847477e-01,-9.699999326094566054e-01,-9.399998489973968585e-01,-8.999997588845832786e-01,-8.499997456667688356e-01,-7.899998724782432147e-01,-7.200001760106043980e-01,-6.400004342449265859e-01,-5.500002021802882224e-01,-4.499997734941408867e-01,-3.599995451043551675e-01,-2.799998059295318864e-01,-2.100001122648097462e-01,-1.500002419139677412e-01,-1.000002313267688014e-01,-6.000014397054562187e-02,-3.000006324065171773e-02,-1.000001878769508565e-02,-8.275266853394303107e-10
8.688968106255728379e-10,1.000001775265545595e-01,2.000004520341717162e-01,3.000008243876424729e-01,4.000008893954495326e-01,5.000001204457971138e-01,5.999987201532973602e-01,6.999969529446189442e-01,7.999974059248953218e-01,9.000023089140058996e-01,1.000004275128975051e+00,9.000022721657461311e-01,7.999973800164774662e-01,6.999969249157916851e-01,5.999986917767857753e-01,5.000000941402300558e-01,4.000008618303982355e-01,3.000007955665657255e-01,2.000004327974481411e-01,1.000001678694706353e-01,7.860728880495754343e-10
